methodA,methodB,methodC,methodD,methodE
3,12.264246712737085,3.3959416281820762,6.695249039401375,4.5576473404116085
7,5.480298952751015,2.8288199999373784,1.457178395597556,1.469866033286808
8,4.01968718644774,7.5334364042446005,-2.515477042822523,4.4023608634566855
4,5.673640924007994,1.122969544349651,2.656922691448636,8.342313301617573
9,1.4061070320463092,2.108048282034657,9.113019660300477,0.36953395834179914
8,2.8936932319432396,2.4739762823161575,7.0542087786634236,0.6909786647074518
5,6.440260312625698,5.274014573311793,2.8804019982268363,5.057946520425062
7,2.400684499128836,1.2449362355640796,9.704674968847534,4.336474917989404
4,6.237646666131422,3.0411332928193735,7.34357358337995,2.2256113440394847
7,6.08406806361506,2.9496470296380224,9.317857705484546,0.14021408769573118
2,2.611724575924911,3.4586439515826033,9.030715788947541,5.3867501493456755
8,3.4229853564690687,2.8594998110494854,1.0968437916747833,5.622226818593797
3,8.058252866488285,2.059878086406483,3.735767689375223,8.08760100356386
4,6.743018946253372,3.800099478076937,-0.6314479754906079,2.215554018036037
3,4.832102738084788,2.827828353634373,-2.7945147762797626,3.487314612392935
2,1.0220234252905231,6.9208739162945685,-0.836076418900042,1.3107047709708768
1,6.467633908872398,3.0197248207971827,7.325806673663851,2.4557031887664538
1,5.434728235052063,1.7127845161603847,1.3698785261836104,6.08573839933664
8,10.095672100298417,2.3065410611058965,11.793053101487729,7.064937494527762
4,6.630428628533041,3.797120941310682,7.461377124386938,0.5781358765823432
8,4.331653350023889,2.2659321103383396,6.500719495973151,5.303863985594479
4,7.379622939924726,2.7050646955143134,7.36061826620298,1.7139373302942618
1,1.1470213362079553,5.085498584216346,-0.021202852356524637,7.0935914488105585
7,5.958951777208352,1.4427190880574106,3.7334976433087452,5.919308975490068
6,0.7264371262226508,3.5095533145402817,8.846808179420414,8.635908099054951
0,7.737552872931303,0.9196157505176074,5.61152004880544,2.577614146625188
7,6.693130828491423,2.424238515612569,6.788568274474656,5.351024833180489
7,5.188685817049182,1.8692054139752707,7.138202414530506,5.483316667770115
3,6.442633430708681,1.4231456810304572,4.087949234958342,0.7805546945098175
8,3.5672004252297214,1.7347635347733157,2.6998714880737804,4.731789967261682
6,12.850662163281333,3.7582305321648506,13.389455277253887,7.659354507664223
8,6.229164785095989,3.2481580118770004,9.198859404733732,5.179768246941316
5,9.757369106128426,2.427578796314013,4.022374700466767,6.108314858556918
6,7.341473259652111,2.1393739866552717,1.960969320524638,6.461125182261566
7,5.031793469231966,0.6843256460645115,7.914184235764482,3.4273682432426975
8,-1.3335696208942736,2.951108194587216,3.238087619614542,1.572644945083038
1,5.835072574537753,1.2712601644387462,-2.8698188753377023,5.014406468924099
1,7.93218872544686,2.681087133104644,4.424450738402554,3.7624348074781246
0,6.449336101417673,2.808302332836742,5.126503516158145,1.0771840988609642
2,6.925421749451309,1.6170577349424038,7.6837638543464815,4.879037085342124
4,6.953027503675379,6.415103117648473,3.2658875846001156,7.907482936242368
2,3.862517060670544,1.9132334695231232,11.362000253737278,3.512194766451262
9,6.56027229041492,3.5103501458310653,5.194826252456946,2.466913863293679
7,1.7498282765470297,1.2534684160982164,6.452988678901153,6.360353091503367
9,7.894489041801881,3.9481032829138547,3.0960877839702867,5.0864825284281565
5,2.983529913400056,1.5679524295800733,4.677563767151901,8.171053579433012
9,3.0596040549901256,2.2369751602508705,3.3144234340610668,1.2338622290972454
2,5.299137773095937,11.17208150482729,4.605141312897231,6.734678988689146
4,7.071575967744694,1.1581960402565676,4.529301501693364,6.683348792065584
0,4.199636631482448,3.1424137548963835,-2.971282903088162,0.8585913277346235
1,4.063985244374062,2.913029001289753,1.9296613747301614,1.731701856455697
2,3.154393632043475,1.5004843095970664,2.0015995120796957,0.3505081850077356
2,5.0694171761066045,1.2409908531556508,12.112669539163686,1.241371697646858
0,4.868047448772253,1.3100146386103062,-0.14603608470684115,5.450942429968885
6,8.464702822584304,3.170285746193273,0.6698699592197004,3.3066667013444464
0,2.043212235302225,1.6683603244996628,7.2956841056834065,4.4704185139957655
4,4.642587900401724,3.8724018596522365,0.9029683360924832,3.0505788816985375
7,3.5331898077303734,0.7913518546782174,0.789236409198705,4.8837228115054705
7,4.322480572454901,3.982115850494911,0.8733901180224777,4.827299169808919
5,4.568503947923714,2.62959512605974,3.3427019071256288,1.5929711748001474
9,8.164341596750246,2.0817128073544944,-1.0332593643265806,8.634056922151197
8,0.7973657966489096,2.602549631008146,-7.766386667954135,5.191130127766397
9,4.7091859190828735,2.363154328082331,10.133265229116882,7.620762451724863
4,8.227024652546397,3.8115985096435194,2.9099992162015935,0.21160162032871255
6,5.002735572552264,9.095719479418632,1.4536083766209393,7.263111672780173
1,4.5906181469570315,3.5673668896346684,0.10789283957470097,8.012982055590182
4,2.6967506158943575,2.341263296737139,2.858449378717413,0.8763469242265638
1,8.809400773275929,5.827422598968321,-11.497017625482373,6.163819650190533
8,6.8939765621249975,1.5879096083014679,0.9315787071774295,8.890265312384884
9,2.17691818788452,1.7309538787245846,1.9875682604401943,1.9320555013508423
3,-1.2605391576628335,1.7935532241162782,7.204058123182396,7.932394347774312
6,8.809576154416325,11.99611523855592,6.14214910182347,5.772376924138964
6,0.7100322921599762,2.2404744542751382,13.324967392271242,1.7668017213511007
8,9.937662997495252,1.8443156769487679,5.415888447439263,0.011296028292856919
3,9.944246968737838,3.128516684578909,5.182986943018339,5.873177088740807
3,4.845384779280864,3.2490352956935333,2.7373630966775444,1.9711023581776117
5,7.09818065535319,1.7440809699793192,-2.177477644811865,8.526645147905654
7,5.659742855867039,7.231850196065171,7.558746546600069,1.511172805833057
7,4.0010265699782925,5.423212391211158,8.084438502277898,3.4344665969260944
6,8.08081543581142,2.653893933392095,8.125996434561678,2.3298093000035083
3,6.931649090346299,3.875163110882838,-3.753109168669411,7.97665733727702
8,4.149825861319262,1.824592027869703,-0.029234340500789102,6.559637599501187
9,-0.326769218930937,3.6412889143771237,-1.880257302516804,3.89268599521694
7,7.056503928710185,1.349982476843855,1.682453415004717,7.349702613327759
9,-0.05216809071876405,2.2959343787634925,5.2772521638670575,5.345333729945554
0,8.764953377113292,2.227377581354379,10.43267193398566,1.6024686235567542
6,2.6982802327427673,2.598497599873899,7.298165856496875,7.062118626902051
8,2.9099384295741966,2.8769932633429844,2.861933371619866,1.1693291398501873
9,5.261593315084474,2.4824709637476636,4.763412851822942,8.080039517734741
1,4.340538427020962,8.066172678427527,11.594010775607984,0.18534326507673515
0,10.224206942674424,2.059231200834867,1.429548100964321,5.4253752103316435
4,4.10744241399905,2.156648699877974,9.72235294480155,6.273562927386336
1,4.668423496122887,1.5563020557011038,6.571715966390736,2.974904748318998
5,3.308042977236757,1.9210706026847042,3.220601246314195,5.855576960447004
7,2.915907206231898,3.3799021084457004,10.358042094756694,2.420214322679895
4,8.377138727023294,2.643193312105996,0.8066912398052204,1.3211577769899892
0,8.034200457306408,2.6643362034000004,6.011693496814496,5.18094772802796
9,4.052600393606248,3.8432968712620132,7.751246677256804,4.3553168975211936
9,3.1724779072763445,2.770256403787513,0.7021688949338376,5.581187523150814
4,7.326239134808999,4.110356907676214,8.760402087604207,5.793300447897266
2,9.100118357230844,3.859579844170116,-1.5159982459624715,3.1938394408544393
1,4.842848674760749,3.0821672632598154,3.7082550875306604,0.19786924410197715
2,0.038026701158198506,2.309691197836353,0.13248623384818448,2.160493475871239
7,11.499384211361004,1.9853148500231546,-0.3826191361328961,4.649687800575851
3,3.3731610914924675,3.6334544041352954,3.730884624373064,8.07439124591155
3,2.8298606502392487,1.6673398626077023,-2.7563131552441087,5.4628784478016446
3,10.5019110342629,2.9416522823827744,1.9909333425336162,2.8370669494448086
3,7.147078765468873,3.624408691405855,-0.7289341587239928,2.135729508885143
2,-0.10371690826628033,3.4531943842760033,3.970031943963558,7.774198548737781
6,5.561295658163815,3.6955443765924763,6.211120593472353,5.02079174749715
4,5.452534183839913,2.3780696765511915,4.556867393910008,7.634455351981933
6,7.361911396040625,5.201596487143174,-0.1057944612748365,2.9238831385326582
7,9.068039362521665,3.1650606366440077,8.162962645671472,5.163592795829325
6,0.710623165958328,4.220199750440715,11.412048019387441,6.179858233771903
3,4.1190808996368595,2.144617806455638,-2.7684699838574094,1.8834483060361946
1,9.459323838896537,2.2058536209197483,11.119190336446412,3.5768583615455665
1,12.0698844115906,2.634802970750192,9.054478944314772,0.2509955481807854
9,6.487418513802856,6.296713690689298,5.567377376964316,1.031601142342706
6,3.135028345700826,2.166200296630122,11.744635521818914,7.017602713946449
5,8.44977270908328,1.8560920093911628,13.237952865978928,4.823406677221467
1,2.7053709043024208,3.1439564548383263,5.539594452282641,2.486486114477363
4,0.4125083127528839,3.9615571370075386,1.000209443865827,4.804798395560507
4,7.288709886407666,2.957620663230021,4.349234362168327,3.3071216421118774
6,3.771772374496266,2.9367194171612536,8.818781743527929,8.274132097999633
3,2.027406871776445,3.428640176467115,0.6048900158471491,6.7352262037416954
9,9.008136923092433,3.3998782253284623,-4.547343887430587,8.576836163490798
5,5.482192294886377,3.3387560963261955,8.200964605664637,8.844889443787181
4,7.506044936539771,3.4733725373425917,7.428224213252748,2.363729366509217
0,3.9979497581283185,2.6756105688329996,5.625625698589968,3.0139380050864553
4,3.665445046327979,3.162043622790555,8.338034577373975,8.565032810449173
4,2.086926507150136,7.008343667242905,8.614577775169723,0.3243922998892369
7,4.879738494375734,3.2859078600202793,-0.8367974545063515,3.524619967312681
2,8.733554665137603,1.5311031436238758,2.9915128818472314,0.7597840193167249
2,0.7512392181552574,1.4414225920683061,10.317845083295524,0.7581447810955202
1,1.4443640086834901,4.30893706234798,12.531998174516499,6.760995629442589
1,0.13462303801705744,2.7845082564547683,5.25054980254829,7.192678976172907
0,3.4241834450207143,3.239865496875218,1.3811825247662113,2.6457088177652452
0,11.763463693109017,1.8781247630048672,1.441506269486792,6.017037403059986
9,6.688739776107288,2.0044862577728417,1.802752052068969,7.868099774177908
3,0.3583184669981607,2.4418961432008155,-0.9981799270976222,3.3913188714977904
9,-2.5561542673097977,2.6818155571209785,0.618696554987936,7.007089284442822
9,5.325594303672677,3.6666547496103465,1.5673196175603703,5.151061390860039
0,5.376908601183525,3.7571075390006627,-1.8821540133973755,8.669308020165225
5,8.524530567213297,1.9074523523316769,-3.8257049886126175,7.7331292020507405
3,3.272309766378312,1.152976579797162,-0.4325042336038898,7.096087233810296
8,8.41939008035665,4.058085900733824,0.02905011932883461,3.0709562250070244
8,5.494986908083216,4.1235024225266566,10.050788889153857,6.923708822381524
4,4.7344754246181875,1.3102557667642474,1.4866004097538497,1.9914005957558012
1,5.231026990798393,4.389410705016303,2.8051479003100415,3.6297248115736687
0,6.7197773811332855,2.2575413108565665,-0.9225906450546209,5.163220382358624
8,7.969382197542419,3.628957225405029,3.3607422625509256,7.456479456923002
9,6.714808036830114,2.8429900899378904,3.9943140620031206,7.45929399809795
9,3.9923116635872775,1.8855821846787015,10.248107921847204,5.536505373372055
7,6.1039702678277,2.65687923004948,10.34538223418617,0.051125338071459026
4,6.2729385999698195,1.5134075962306999,6.125380328657824,0.7013035001219963
9,2.6030289755837748,3.5413520253362485,14.831930496542089,0.22377661342713107
7,2.900686873125559,3.5777795947923767,3.4102714440128987,6.6575157382414
1,1.74112046178241,2.8200245855512303,3.426954011074293,1.2108930823326074
2,5.827566882276957,3.5194216730871988,6.976836662674792,4.363129889130433
5,5.3105074651727495,1.1848356255180394,-4.852533204213335,3.5409766305933994
8,7.047525198067168,2.9806762225516255,-0.5328431700629128,5.115963335870129
7,6.128719717049813,1.9058483855541621,7.472003080026928,2.1921424374825564
5,7.77319031515634,4.027547159748703,6.953131437585887,2.501911357323554
6,4.479016866609719,2.55672919116085,7.1516992455095,2.965951533473722
8,2.489450490216345,2.5533259042521443,11.220339286187397,5.156965037350115
3,8.637354133742875,1.9664956922122827,0.05076593397474838,3.756205969558151
1,1.3002887316064915,3.2044039239657005,8.81374379467464,7.414237058631524
5,4.289742986695993,1.2841721961899715,4.853159284829426,0.9112505797359908
9,5.412064187166513,0.8685148017442527,9.151609672486433,4.94208967811711
8,5.430816259805809,5.529502680799674,8.1689441866509,7.888669590153447
3,0.6798895084912147,1.6254716251582164,8.363004698953832,3.874840496459157
1,7.122032595311305,2.152175586972586,6.481698041226534,8.391398126797785
1,-1.3137928852121412,1.3435388293806958,-1.191337639854675,5.503506771092505
5,5.387027318795305,1.155001325060987,-0.38759503979855126,6.112026858769944
9,4.819108507786668,3.5558359861489457,10.979926996760224,4.667255007491754
1,0.4471288402992881,2.9140602125231996,5.550745863362485,2.7593542870322607
8,-2.117959011066578,2.6097408053332742,5.6855930657396705,8.844171948865354
9,2.464783044630802,3.3201056159413547,2.541789533628524,5.090703732465673
4,6.646357557663755,1.4655186027600087,10.976197209607054,8.604864552609465
7,7.141886674210954,8.55433090467008,11.481954105842664,0.5883140001328891
7,5.303958815819276,1.212540076835373,-2.121855030406522,3.2658888967722843
9,4.6150991894673865,2.5588625052064042,8.34858230570997,2.749078412036382
2,3.5581161923699436,1.6080449173314129,-0.4683481064465642,6.525261106689128
7,5.7760741889144676,2.292097734947815,10.813921364940082,1.9673329683572298
7,5.228588857982052,1.2103276678103665,3.374345245348553,2.872633953624347
4,10.897085267045476,3.4148139599112204,10.69796625783385,0.28304352109932385
3,5.153998752306521,1.613664268851262,5.664221321891415,3.616935092986426
1,4.403140246177003,1.9405045045416869,0.235347029122968,0.9992108172608183
9,8.164272732952123,2.0663152246865115,7.558313159230773,0.6680342818291422
7,-0.25098385908500553,1.5460714256728227,4.694931536643663,8.036696646684295
5,7.036628077829154,0.8393387093526397,3.29596413823091,0.9233630328952259
2,4.169428044573214,3.8934801014449882,8.030607230982243,6.738085492800261
2,-1.2672161087902918,3.9373946050349615,12.935283702884954,8.123576944311468
7,2.3592677697532354,4.507586797042996,13.01929244867513,1.0668367690357865
2,2.830587178678496,4.2983823409842215,3.4318211833209666,5.713226175409652
6,3.5895299258417945,3.743489545437355,-1.7296716787307211,8.050235073110766
3,5.384654928244457,2.2929854738958997,3.9053040394101,6.537750750242531
3,5.066229925791688,1.550479811172359,-1.0430970575204963,8.004074616090312
5,5.97793239929747,4.035281230520306,2.3435866886332204,7.843801018316077
5,5.403560689020667,3.5320812860995123,9.502253908609571,3.5653890684178586
5,9.389159050557717,4.415458111794443,5.287348190270179,5.637106549835458
1,6.973077962196849,3.229305265844435,4.201104287801185,8.575836256796658
0,1.8432844409834752,7.935406175112548,0.33853664527705263,1.377356397449244
5,1.2506631744770544,7.704476576952447,4.908130990912946,8.97254695118484
1,2.628222144136437,3.7144555539844144,9.93885243420179,3.7700185422107406
1,4.4987447377892185,3.8084143753839985,9.406613909479201,7.45462222218501
0,10.414952692940524,3.4021919728094585,5.499881874847501,3.015727757393859
6,8.805431670800127,1.6544070730721714,0.6706235123241284,5.922681746238296
7,6.657161867414351,3.58275429380831,7.830378329888657,2.132754833214322
9,4.805150859508801,2.5256171657116955,7.9851714861838605,2.3407231090260963
8,5.589298132701288,2.185595853656772,4.603897594321176,7.824965324542804
2,1.796322755838189,0.6008615892281916,16.804958052180428,7.182731003154262
9,6.590631120970321,1.3590760037061393,5.400957836390631,3.3624655637376506
6,10.062889848279102,2.8524177142553127,3.707092969645088,0.6230895390318536
7,3.1598935493159037,1.3079756432454401,-4.098408508898148,7.538866028884342
1,4.424213001274284,1.8004185511400748,1.8413301049503956,2.383181084085947
4,1.8640070961107318,3.0655659483975373,7.549312486828062,5.808746739622305
1,3.1902639601698746,1.5435281963398184,1.0833889665604972,3.540441403064996
